Code,Category,Year,Emissions
GUY,1A1a,1984,0.033598004
GUY,1A1bc,1984,
GUY,1A2,1984,0.08022431900000002
GUY,1A3a,1984,8.304531e-05
GUY,1A3b,1984,0.0943941249
GUY,1A3d,1984,0.000221631
GUY,1A3e,1984,1.03475e-05
GUY,1A4,1984,1.2115507996999997
GUY,1B1,1984,0.0177423
GUY,1B2,1984,0.349151543
GUY,4A,1984,6.891633
GUY,4B,1984,0.34463194
GUY,4C,1984,35.99686
GUY,4F,1984,1.122727492
GUY,6A,1984,0.716006
GUY,6B,1984,4.5438424
GUY,6C,1984,0.02726148
PER,1A1a,1984,0.142842926
PER,1A1bc,1984,0.06854726
PER,1A2,1984,0.69089
PER,1A3a,1984,8.94999e-05
PER,1A3b,1984,1.379375099
PER,1A3d,1984,0.04221
PER,1A3e,1984,
PER,1A4,1984,38.147829749999985
PER,1B1,1984,17.835205
PER,1B2,1984,98.20587734700001
PER,1B2x,1984,
PER,2B,1984,0.0003198
PER,2C,1984,0.000794551
PER,4A,1984,296.8552
PER,4B,1984,9.712286800000001
PER,4C,1984,92.59458
PER,4F,1984,3.8743572129999997
PER,6A,1984,56.4389
PER,6B,1984,98.56091099999998
PER,6C,1984,0.97854
PRY,1A1a,1984,0.041034
PRY,1A1bc,1984,0.00075
PRY,1A2,1984,0.739959
PRY,1A3b,1984,0.14145392939999998
PRY,1A3c,1984,0.01338
PRY,1A3d,1984,0.000602
PRY,1A3e,1984,
PRY,1A4,1984,11.982555
PRY,1B1,1984,9.47592
PRY,1B2,1984,0.04084293
PRY,1B2x,1984,0.0241
PRY,4A,1984,421.746445
PRY,4B,1984,8.793278899999999
PRY,4C,1984,6.060872
PRY,4F,1984,2.0568407599999996
PRY,6A,1984,5.51051
PRY,6B,1984,20.86096761
PRY,6C,1984,0.510204
SUR,1A1a,1984,0.036072558
SUR,1A1bc,1984,
SUR,1A2,1984,0.041521320800000004
SUR,1A3a,1984,3.7826280000000006e-05
SUR,1A3b,1984,0.046344410950000005
SUR,1A3d,1984,0.00010095
SUR,1A3e,1984,4.71318e-06
SUR,1A4,1984,0.3938201209999999
SUR,1B1,1984,0.111981
SUR,1B2,1984,0.27868914300000003
SUR,4A,1984,3.1413789999999997
SUR,4B,1984,0.1996178298
SUR,4C,1984,32.113433
SUR,4F,1984,0.2543468019
SUR,6A,1984,1.00084
SUR,6B,1984,2.2772957250000005
SUR,6C,1984,0.004295513399999999
URY,1A1a,1984,0.020224752999999995
URY,1A1bc,1984,0.00214417
URY,1A2,1984,0.241633
URY,1A3a,1984,0.0002215
URY,1A3b,1984,0.22201530100000003
URY,1A3e,1984,0.004101
URY,1A4,1984,4.330171199999999
URY,1B1,1984,0.30957999999999997
URY,1B2,1984,0.32611467
URY,2C,1984,0.00047673
URY,4A,1984,674.37526
URY,4B,1984,13.307787999999999
URY,4C,1984,33.41465
URY,4F,1984,1.031490666
URY,6A,1984,13.2077
URY,6B,1984,19.112498481
URY,6C,1984,0.254405
VEN,1A1a,1984,0.5296252
VEN,1A1bc,1984,0.5392183899999999
VEN,1A2,1984,0.778044
VEN,1A3b,1984,8.05038953
VEN,1A3c,1984,0.0292824
VEN,1A3e,1984,0.00069
VEN,1A4,1984,2.78963615
VEN,1A5,1984,
VEN,1B1,1984,1.39375
VEN,1B2,1984,692.5662527999998
VEN,2B,1984,0.274082
VEN,2C,1984,0.126438
VEN,4A,1984,716.8345299999999
VEN,4B,1984,20.7951799
VEN,4C,1984,25.073718
VEN,4F,1984,2.384341899
VEN,6A,1984,68.2762
VEN,6B,1984,94.1568835
VEN,6C,1984,4.08812
DZA,1A1a,1984,0.35180219
DZA,1A1bc,1984,0.6276375000000001
DZA,1A2,1984,0.141461
DZA,1A3a,1984,
DZA,1A3b,1984,1.9122773032
DZA,1A3c,1984,0.0104207
DZA,1A3d,1984,0.008316
DZA,1A3e,1984,
DZA,1A4,1984,0.7358576
DZA,1B1,1984,1.4327899999999998
DZA,1B2,1984,3076.2347084000003
DZA,2B,1984,0.14393799999999998
DZA,4A,1984,161.16243999999998
DZA,4B,1984,6.519491073199998
DZA,4C,1984,0.0767776
DZA,4F,1984,0.08041553370000001
DZA,6A,1984,55.9648
DZA,6B,1984,97.981731912
DZA,6C,1984,0.578564
EGY,1A1a,1984,0.283352754
EGY,1A1bc,1984,0.0491585
EGY,1A2,1984,1.2635460000000003
EGY,1A3a,1984,0.0026769979
EGY,1A3b,1984,2.1250123278
EGY,1A3d,1984,0.019712
EGY,1A3e,1984,0.02793
EGY,1A4,1984,7.439405000000001
EGY,1B1,1984,1.20807
EGY,1B2,1984,260.878474435
EGY,2B,1984,0.002739
EGY,2C,1984,0.0114415
EGY,4A,1984,256.5577
EGY,4B,1984,8.075989700000001
EGY,4C,1984,180.24657
EGY,4F,1984,0.27385629850000004
EGY,6A,1984,111.36
EGY,6B,1984,207.42211910000003
EGY,6C,1984,1.57639
ESH,1A1a,1984,
ESH,1A2,1984,0.05707204209
ESH,1A3a,1984,
ESH,1A3b,1984,0.0017143316000000001
ESH,1A3c,1984,
ESH,1A4,1984,0.0506609
ESH,1A5,1984,6.65411e-07
ESH,1B1,1984,0.0602834
ESH,1B2,1984,0.0001284892
ESH,4A,1984,9.23868
ESH,4B,1984,0.257666332
ESH,4F,1984,6.41199e-05
ESH,6A,1984,1.04577
ESH,6B,1984,0.8460236220000001
ESH,6C,1984,0.0053754
LBY,1A1a,1984,0.1776644
LBY,1A1bc,1984,0.22050981
LBY,1A2,1984,0.064942
LBY,1A3a,1984,4.500005e-05
LBY,1A3b,1984,1.50368508
LBY,1A4,1984,1.62612
LBY,1B2,1984,638.6624118000001
LBY,2B,1984,1.2903
LBY,4A,1984,50.222010000000004
LBY,4B,1984,1.84289196
LBY,4F,1984,0.01453298518
LBY,6A,1984,18.5575
LBY,6B,1984,24.328433099999998
LBY,6C,1984,0.850924
MAR,1A1a,1984,0.071752902
MAR,1A1bc,1984,0.0051990000000000005
MAR,1A2,1984,0.21123
MAR,1A3b,1984,0.422187341
MAR,1A3c,1984,0.00395495
MAR,1A3d,1984,0.014405999999999999
MAR,1A4,1984,3.8516417
MAR,1B1,1984,11.5923
MAR,1B2,1984,3.7680982999999997
MAR,4A,1984,189.48120000000003
MAR,4B,1984,6.792829139999998
MAR,4C,1984,0.3071105
MAR,4F,1984,0.18163610329
MAR,6A,1984,51.5081
MAR,6B,1984,101.49594390000003
MAR,6C,1984,0.378423
TUN,1A1a,1984,0.11854761800000001
TUN,1A1bc,1984,0.00186167
TUN,1A2,1984,0.085042
TUN,1A3b,1984,0.267487117
TUN,1A3c,1984,0.00646985
TUN,1A3d,1984,0.011256
TUN,1A3e,1984,
TUN,1A4,1984,5.591051199999999
TUN,1B1,1984,9.29552
TUN,1B2,1984,41.3022056
TUN,4A,1984,71.7296
TUN,4B,1984,2.9262197999999997
TUN,4F,1984,0.0531799846
TUN,6A,1984,21.6859
TUN,6B,1984,32.236733267999995
TUN,6C,1984,0.492136
BEN,1A1a,1984,0.001494
BEN,1A2,1984,0.000603
BEN,1A3b,1984,0.0850788076
BEN,1A3c,1984,
BEN,1A4,1984,14.07649
BEN,1B1,1984,12.628
BEN,1B2,1984,0.011171849999999999
BEN,4A,1984,41.5901
BEN,4B,1984,2.51943661
BEN,4C,1984,1.062943
BEN,4F,1984,0.6910783899999999
BEN,6A,1984,4.33198
BEN,6B,1984,20.28537001
BEN,6C,1984,0.00487476
BFA,1A1a,1984,0.0013379111999999999
BFA,1A1bc,1984,
BFA,1A2,1984,0.06377342008000002
BFA,1A3a,1984,0.00017763460000000002
BFA,1A3b,1984,0.0859299007
BFA,1A3c,1984,2.60119e-05
BFA,1A3d,1984,3.62956e-05
BFA,1A4,1984,39.461791578299994
BFA,1A5,1984,0.000315208
BFA,1B1,1984,6.915133
BFA,1B2,1984,0.004879629999999999
BFA,4A,1984,141.15099999999998
BFA,4B,1984,6.416554420000001
BFA,4C,1984,3.582956
BFA,4F,1984,0.8758250830000001
BFA,6A,1984,2.44295
BFA,6B,1984,36.473596300000004
BFA,6C,1984,0.00498192
CAF,1A1a,1984,0.0006135531
CAF,1A1bc,1984,
CAF,1A2,1984,0.02258369551
CAF,1A3a,1984,0.00010116708
CAF,1A3b,1984,0.024130689702
CAF,1A3c,1984,1.4814350000000002e-05
CAF,1A3d,1984,2.06712e-05
CAF,1A4,1984,13.357593426810002
CAF,1A5,1984,3.34658e-05
CAF,1B1,1984,0.7764555
CAF,1B2,1984,0.0022757652000000004
CAF,4A,1984,75.39912
CAF,4B,1984,2.62933678
CAF,4C,1984,1.740293
CAF,4F,1984,0.27754650200000003
CAF,6A,1984,4.47932
CAF,6B,1984,12.45975472
CAF,6C,1984,0.0969096
CIV,1A1a,1984,0.019614717
CIV,1A1bc,1984,0.0035432700000000003
CIV,1A2,1984,0.008072
CIV,1A3b,1984,0.289210387
CIV,1A3c,1984,0.00233645
CIV,1A3d,1984,0.009835
CIV,1A4,1984,18.9072264
CIV,1B1,1984,43.8438
CIV,1B2,1984,2.68043484
CIV,4A,1984,38.34805
CIV,4B,1984,1.91208733
CIV,4C,1984,19.29563
CIV,4F,1984,2.0892384799999997
CIV,6A,1984,12.8034
CIV,6B,1984,48.261493400000006
CIV,6C,1984,0.427744
CMR,1A1a,1984,0.002337
CMR,1A1bc,1984,
CMR,1A2,1984,0.007236
CMR,1A3a,1984,
CMR,1A3b,1984,0.420309393
CMR,1A3c,1984,
CMR,1A3d,1984,
CMR,1A4,1984,39.124585
CMR,1B1,1984,6.86832
CMR,1B2,1984,364.99376801
CMR,4A,1984,145.33949
CMR,4B,1984,5.4721132599999995
CMR,4C,1984,3.156416
CMR,4F,1984,0.8849767319999998
CMR,6A,1984,12.4438
CMR,6B,1984,50.149548100000004
CMR,6C,1984,0.0174329
COD,1A1a,1984,0.005493
COD,1A1bc,1984,0.000966
COD,1A2,1984,2.122132
COD,1A3b,1984,0.23038028
COD,1A4,1984,77.84088
COD,1B1,1984,18.2543287
COD,1B2,1984,3.6627316600000004
COD,4A,1984,64.698021
COD,4B,1984,2.8411445950000003
COD,4C,1984,55.79169999999999
COD,4F,1984,3.1206074179999996
COD,6A,1984,38.1865
COD,6B,1984,143.13283475
COD,6C,1984,1.00281
COG,1A1a,1984,0.000137
COG,1A1bc,1984,0.00012
COG,1A2,1984,0.002049
COG,1A3a,1984,0.00017849998
COG,1A3b,1984,0.093829714
COG,1A4,1984,3.760545
COG,1B1,1984,6.66824
COG,1B2,1984,286.22175206000003
COG,4A,1984,3.8065922999999997
COG,4B,1984,0.183688952
COG,4C,1984,0.2047404
COG,4F,1984,0.140347495
COG,6A,1984,4.12473
COG,6B,1984,10.126825100000001
COG,6C,1984,0.0694156
CPV,1A1a,1984,0.0007883076999999999
CPV,1A1bc,1984,
CPV,1A2,1984,0.02763983405
CPV,1A3a,1984,3.661164e-05
CPV,1A3b,1984,0.0031963447964000005
CPV,1A3c,1984,5.3612000000000004e-06
CPV,1A3d,1984,7.48076e-06
CPV,1A4,1984,0.22005370593039997
CPV,1A5,1984,6.27787e-07
CPV,1B1,1984,0.0560582
CPV,1B2,1984,0.0017864501
CPV,4A,1984,0.7382595000000001
CPV,4B,1984,0.1684410479
CPV,4F,1984,0.020125571
CPV,6A,1984,0.317265
CPV,6B,1984,1.3936683499999998
CPV,6C,1984,0.00935324
GAB,1A1a,1984,0.005067
GAB,1A1bc,1984,
GAB,1A2,1984,0.19212200000000001
GAB,1A3b,1984,0.0464893522
GAB,1A4,1984,6.529695000000001
GAB,1B2,1984,877.91844122
GAB,4A,1984,1.3424230000000001
GAB,4B,1984,0.19433209910000002
GAB,4C,1984,0.04077745
GAB,4F,1984,0.065976026
GAB,6A,1984,2.10347
GAB,6B,1984,4.2398064699999995
GAB,6C,1984,0.0704596
GHA,1A1a,1984,0.001299
GHA,1A1bc,1984,0.001106
GHA,1A2,1984,0.32155999999999996
GHA,1A3b,1984,0.307304806
GHA,1A3c,1984,0.0016185
GHA,1A3d,1984,0.003031
GHA,1A3e,1984,
GHA,1A4,1984,27.7558148
GHA,1B1,1984,29.9038
GHA,1B2,1984,0.20537004
GHA,4A,1984,52.1312
GHA,4B,1984,2.53384731
GHA,4C,1984,11.77257
GHA,4F,1984,1.4928811199999998
GHA,6A,1984,13.9835
GHA,6B,1984,58.658494399999995
GHA,6C,1984,0.466592
GIN,1A1a,1984,0.007207704
GIN,1A1bc,1984,
GIN,1A2,1984,0.24104813640000003
GIN,1A3a,1984,0.00021827145
GIN,1A3b,1984,0.05550708492
GIN,1A3c,1984,3.19623e-05
GIN,1A3d,1984,4.45987e-05
GIN,1A4,1984,42.30741161620001
GIN,1A5,1984,0.000175424
GIN,1B1,1984,4.0073360000000005
GIN,1B2,1984,0.009269679000000001
GIN,4A,1984,51.40194
GIN,4B,1984,1.8382373900000002
GIN,4C,1984,88.8981
GIN,4F,1984,1.16209731
GIN,6A,1984,3.94448
GIN,6B,1984,23.62244236
GIN,6C,1984,0.201242
GMB,1A1a,1984,0.0008135045
GMB,1A1bc,1984,
GMB,1A2,1984,0.027972892029999998
GMB,1A3a,1984,3.649428e-05
GMB,1A3b,1984,0.007744587663
GMB,1A3c,1984,5.344039999999999e-06
GMB,1A3d,1984,7.45675e-06
GMB,1A4,1984,1.8334866371629999
GMB,1A5,1984,2.71717e-05
GMB,1B1,1984,0.6370593
GMB,1B2,1984,0.0019622828
GMB,4A,1984,11.39103
GMB,4B,1984,0.44729536999999997
GMB,4C,1984,1.8085400000000003
GMB,4F,1984,0.07209948999999999
GMB,6A,1984,0.732755
GMB,6B,1984,3.26729143
GMB,6C,1984,0.0284145
GNB,1A1a,1984,0.0006132487000000001
GNB,1A1bc,1984,
GNB,1A2,1984,0.026278949170000003
GNB,1A3a,1984,2.979062e-05
GNB,1A3b,1984,0.010150016946
GNB,1A3c,1984,4.3623699999999995e-06
GNB,1A3d,1984,6.08704e-06
GNB,1A4,1984,2.3406109857199997
GNB,1A5,1984,1.04324e-06
GNB,1B1,1984,0.05436440000000001
GNB,1B2,1984,0.0013321949000000002
GNB,4A,1984,12.17865
GNB,4B,1984,0.69402285
GNB,4C,1984,17.0617
GNB,4F,1984,0.291659628
GNB,6A,1984,0.576568
GNB,6B,1984,4.499289040000001
GNB,6C,1984,0.0306458
GNQ,1A1a,1984,0.0002133333
GNQ,1A1bc,1984,
GNQ,1A2,1984,0.015240761097
GNQ,1A3a,1984,2.950631e-05
GNQ,1A3b,1984,0.0036086160302000003
GNQ,1A3c,1984,4.3207299999999995e-06
GNQ,1A3d,1984,6.02893e-06
GNQ,1A4,1984,2.1049494016159995
GNQ,1A5,1984,5.54432e-06
GNQ,1B1,1984,0.1387984
GNQ,1B2,1984,0.00081180787
GNQ,2B,1984,
GNQ,4A,1984,0.34548999999999996
GNQ,4B,1984,0.0196180033
GNQ,4F,1984,0.01587758
GNQ,6A,1984,0.279532
GNQ,6B,1984,1.347818071
GNQ,6C,1984,0.0111029
LBR,1A1a,1984,0.012861869
LBR,1A1bc,1984,
LBR,1A2,1984,0.4039826463
LBR,1A3a,1984,0.0003013908
LBR,1A3b,1984,0.0209898524
LBR,1A3c,1984,4.41339e-05
LBR,1A3d,1984,6.15824e-05
LBR,1A4,1984,11.140235465820004
LBR,1A5,1984,8.98683e-05
LBR,1B1,1984,2.376173
LBR,1B2,1984,0.01790146
LBR,4A,1984,3.847912
LBR,4B,1984,0.309766404
LBR,4C,1984,3.98669
LBR,4F,1984,0.61315329
LBR,6A,1984,3.14401
LBR,6B,1984,10.34646131
LBR,6C,1984,0.0910076
MLI,1A1a,1984,0.0018894940999999998
MLI,1A1bc,1984,
MLI,1A2,1984,0.06769767220000002
MLI,1A3a,1984,8.703217e-05
MLI,1A3b,1984,0.0968885222
MLI,1A3c,1984,1.2744520000000001e-05
MLI,1A3d,1984,1.7783e-05
MLI,1A4,1984,17.548740207279995
MLI,1A5,1984,8.14936e-06
MLI,1B1,1984,0.300918
MLI,1B2,1984,0.0048979785
MLI,4A,1984,225.3171
MLI,4B,1984,8.879462389
MLI,4C,1984,28.15175
MLI,4F,1984,0.8826196170000002
MLI,6A,1984,4.91259
MLI,6B,1984,37.252921674999996
MLI,6C,1984,0.284801
MRT,1A1a,1984,0.0061735060000000005
MRT,1A1bc,1984,
MRT,1A2,1984,0.2128594514
MRT,1A3a,1984,0.00019431335
MRT,1A3b,1984,0.01796745278
MRT,1A3c,1984,2.84541e-05
MRT,1A3d,1984,3.97034e-05
MRT,1A4,1984,5.85917769721
MRT,1A5,1984,7.69871e-05
MRT,1B1,1984,1.9023100000000002
MRT,1B2,1984,0.009773324
MRT,4A,1984,107.70330999999999
MRT,4B,1984,4.72783947
MRT,4C,1984,0.7763070000000001
MRT,4F,1984,0.0953592041
MRT,6A,1984,2.05306
MRT,6B,1984,8.290172586
MRT,6C,1984,0.051472
NER,1A1a,1984,0.005384953999999999
NER,1A1bc,1984,
NER,1A2,1984,0.3020136094
NER,1A3a,1984,4.7182140000000006e-05
NER,1A3b,1984,0.056921123899999995
NER,1A3c,1984,6.9091e-06
NER,1A3d,1984,9.64061e-06
NER,1A4,1984,23.408174851100004
NER,1A5,1984,0.000258634
NER,1B1,1984,5.78127041
NER,1B2,1984,0.005450086999999999
NER,4A,1984,233.94759999999997
NER,4B,1984,10.710273379
NER,4C,1984,3.2929019999999998
NER,4F,1984,1.5137673110000003
NER,6A,1984,2.75674
NER,6B,1984,32.4598187
NER,6C,1984,1.45583
NGA,1A1a,1984,0.233449149
NGA,1A1bc,1984,0.06691359
NGA,1A2,1984,6.117564
NGA,1A3b,1984,3.2477676300000002
NGA,1A3c,1984,0.00441585
NGA,1A3d,1984,0.027083
NGA,1A3e,1984,
NGA,1A4,1984,528.3951249999999
NGA,1B1,1984,59.045201999999996
NGA,1B2,1984,6492.741395499999
NGA,2B,1984,
NGA,4A,1984,728.4695999999999
NGA,4B,1984,22.866766500000004
NGA,4C,1984,108.0595
NGA,4F,1984,8.750727939999999
NGA,6A,1984,64.7942
NGA,6B,1984,376.32632049999995
NGA,6C,1984,3.65664
SEN,1A1a,1984,0.08175003000000002
SEN,1A1bc,1984,0.000650445
SEN,1A2,1984,0.01844385
SEN,1A3a,1984,
SEN,1A3b,1984,0.125395149
SEN,1A3c,1984,0.001079
SEN,1A3d,1984,0.012124
SEN,1A4,1984,6.1527493999999985
SEN,1B1,1984,30.1038
SEN,1B2,1984,0.09496128
SEN,4A,1984,93.98808
SEN,4B,1984,3.97324353
SEN,4C,1984,11.27778
SEN,4F,1984,0.575434996
SEN,6A,1984,8.57857
SEN,6B,1984,29.80421040000001
SEN,6C,1984,0.256532
SHN,1A1a,1984,5.664743e-06
SHN,1A2,1984,0.0007358037172
SHN,1A3a,1984,6.1851639999999995e-06
SHN,1A3b,1984,0.000286954423
SHN,1A3c,1984,9.05722e-07
SHN,1A3d,1984,1.2638e-06
SHN,1A4,1984,0.003332673494960001
SHN,1A5,1984,1.48448e-08
SHN,1B1,1984,0.001041242
SHN,1B2,1984,2.017179e-06
SHN,4A,1984,0.06342
SHN,4B,1984,0.00501430846
SHN,6A,1984,0.0095558
SHN,6B,1984,0.011666739
SHN,6C,1984,4.83136e-05
SLE,1A1a,1984,0.0059537900000000005
SLE,1A1bc,1984,
SLE,1A2,1984,0.1887093926
SLE,1A3a,1984,0.00016359615
SLE,1A3b,1984,0.0268499834
SLE,1A3c,1984,2.3956069999999997e-05
SLE,1A3d,1984,3.34271e-05
SLE,1A4,1984,23.051712119299996
SLE,1A5,1984,0.000184624
SLE,1B1,1984,4.171188
SLE,1B2,1984,0.0081119678
SLE,4A,1984,11.91846
SLE,4B,1984,0.97006064
SLE,4C,1984,33.8038
SLE,4F,1984,0.92308615
SLE,6A,1984,3.47633
SLE,6B,1984,15.505374836999998
SLE,6C,1984,0.128934
STP,1A1a,1984,0.00021736105999999999
STP,1A1bc,1984,
STP,1A2,1984,0.007469250259
STP,1A3a,1984,5.868996999999999e-06
STP,1A3b,1984,0.0009690087060999999
STP,1A3c,1984,8.59424e-07
STP,1A3d,1984,1.1992e-06
STP,1A4,1984,0.0481791428725
STP,1A5,1984,5.14156e-06
STP,1B1,1984,0.11994672
STP,1B2,1984,0.00037406832
STP,4A,1984,0.1591386
STP,4B,1984,0.014094658500000003
STP,4F,1984,0.003056774
STP,6A,1984,0.132071
STP,6B,1984,0.47726171800000006
STP,6C,1984,0.00364092
TCD,1A1a,1984,0.00047434809999999996
TCD,1A1bc,1984,
TCD,1A2,1984,0.017512924439999997
TCD,1A3a,1984,1.7560575e-05
TCD,1A3b,1984,0.036585718419999996
TCD,1A3c,1984,2.57147e-06
TCD,1A3d,1984,3.5881e-06
TCD,1A4,1984,20.410688526540003
TCD,1A5,1984,0.000248656
TCD,1B1,1984,5.3958334
TCD,1B2,1984,0.0014603098
TCD,4A,1984,163.8617
TCD,4B,1984,6.41359202
TCD,4C,1984,5.45974
TCD,4F,1984,0.45311044
TCD,6A,1984,4.24149
TCD,6B,1984,23.545754344
TCD,6C,1984,0.161939
TGO,1A1a,1984,0.004673999999999999
TGO,1A2,1984,
TGO,1A3b,1984,0.0628818571
TGO,1A4,1984,6.00563
TGO,1B1,1984,16.9707
TGO,1B2,1984,
TGO,4A,1984,15.185191000000001
TGO,4B,1984,0.8829126500000001
TGO,4C,1984,3.6000180000000004
TGO,4F,1984,0.538671268
TGO,6A,1984,2.71086
TGO,6B,1984,15.260489859999996
TGO,6C,1984,0.00570376
BDI,1A1a,1984,0.0003821674
BDI,1A1bc,1984,
BDI,1A2,1984,0.018194797125
BDI,1A3a,1984,4.405702e-05
BDI,1A3b,1984,0.06083023331
BDI,1A3c,1984,6.45147e-06
BDI,1A3d,1984,9.00207e-06
BDI,1A4,1984,23.200376689499997
BDI,1A5,1984,0.000171911
BDI,1B1,1984,3.7465059
BDI,1B2,1984,0.0016271791000000001
BDI,4A,1984,20.185689999999997
BDI,4B,1984,0.7497873669999999
BDI,4C,1984,1.0237020000000001
BDI,4F,1984,0.310268639
BDI,6A,1984,0.846489
BDI,6B,1984,21.918237971
BDI,6C,1984,0.134571
COM,1A1a,1984,8.394411999999999e-05
COM,1A1bc,1984,
COM,1A2,1984,0.006541261450999999
COM,1A3a,1984,2.0136844999999996e-05
COM,1A3b,1984,0.003967150942
COM,1A3c,1984,2.94873e-06
COM,1A3d,1984,4.11451e-06
COM,1A4,1984,0.08713011699300001
COM,1A5,1984,1.77705e-05
COM,1B1,1984,0.3949374
COM,1B2,1984,0.00048769817
COM,4A,1984,2.36209
COM,4B,1984,0.11846036730000001
COM,4C,1984,2.218021
COM,4F,1984,0.040049033000000005
COM,6A,1984,0.328432
COM,6B,1984,1.683183391
COM,6C,1984,0.0110837
DJI,1A1a,1984,0.0055165760000000005
DJI,1A1bc,1984,
DJI,1A2,1984,0.2769171334
DJI,1A3a,1984,6.109227e-05
DJI,1A3b,1984,0.003612617888
DJI,1A3c,1984,8.94601e-06
DJI,1A3d,1984,1.24828e-05
DJI,1A4,1984,0.896482281651
DJI,1A5,1984,1.86919e-05
DJI,1B1,1984,0.586316
DJI,1B2,1984,0.0080922785
DJI,4A,1984,9.940072999999998
DJI,4B,1984,0.4319800027
DJI,4F,1984,4.72549e-06
DJI,6A,1984,1.8954
DJI,6B,1984,2.0126207188
DJI,6C,1984,0.00925816
ERI,1A1a,1984,
ERI,1A1bc,1984,
ERI,1A2,1984,
ERI,1A3b,1984,0.011039501
ERI,1A4,1984,4.25063
ERI,1B1,1984,
ERI,1B2,1984,
ERI,4A,1984,59.8342
ERI,4B,1984,2.257738867
ERI,4F,1984,0.7254927619999999
ERI,6A,1984,1.47239
ERI,6B,1984,13.0580591
ERI,6C,1984,0.0529588
ETH,1A1a,1984,0.008823000000000001
ETH,1A1bc,1984,0.003038
ETH,1A2,1984,0.008357999999999999
ETH,1A3b,1984,0.11722607999999998
ETH,1A3c,1984,0.00090055
ETH,1A3d,1984,0.002366
ETH,1A4,1984,182.8490425
ETH,1B1,1984,61.2212
ETH,1B2,1984,0.1921137
ETH,4A,1984,899.6131999999999
ETH,4B,1984,34.101705757
ETH,4C,1984,
ETH,4F,1984,3.570191045
ETH,6A,1984,15.4308
ETH,6B,1984,189.3715022329999
ETH,6C,1984,0.798588
KEN,1A1a,1984,0.050800836999999995
KEN,1A1bc,1984,0.00207856
KEN,1A2,1984,0.058908999999999996
KEN,1A3a,1984,0.0001345001
KEN,1A3b,1984,0.36202154
KEN,1A3c,1984,0.0077273
KEN,1A3d,1984,0.0028770000000000002
KEN,1A4,1984,52.01858944999999
KEN,1B1,1984,145.678
KEN,1B2,1984,0.53130901
KEN,4A,1984,543.79656
KEN,4B,1984,17.811545530000004
KEN,4C,1984,2.1327119999999997
KEN,4F,1984,0.71839097
KEN,6A,1984,11.1893
KEN,6B,1984,93.9669641
KEN,6C,1984,0.599372
MDG,1A1a,1984,0.006503264
MDG,1A1bc,1984,
MDG,1A2,1984,0.25224112730000003
MDG,1A3a,1984,0.000350833
MDG,1A3b,1984,0.10033682429999999
MDG,1A3c,1984,5.13739e-05
MDG,1A3d,1984,7.16849e-05
MDG,1A4,1984,25.400568434900002
MDG,1A5,1984,0.000193174
MDG,1B1,1984,4.48586
MDG,1B2,1984,0.013024303
MDG,4A,1984,359.108338
MDG,4B,1984,12.4297670247
MDG,4C,1984,212.19876000000002
MDG,4F,1984,3.3497297786000004
MDG,6A,1984,7.44803
MDG,6B,1984,47.5894299
MDG,6C,1984,0.0633268
MUS,1A1a,1984,0.005260902
MUS,1A1bc,1984,
MUS,1A2,1984,0.2409140967
MUS,1A3a,1984,5.1951610000000007e-05
MUS,1A3b,1984,0.032594664982000005
MUS,1A3c,1984,7.6075e-06
MUS,1A3d,1984,1.06152e-05
MUS,1A4,1984,1.154084593333
MUS,1A5,1984,2.8816e-06
MUS,1B1,1984,0.2769317
MUS,1B2,1984,0.009241604
MUS,4A,1984,1.6346869999999998
MUS,4B,1984,0.09873798130000001
MUS,4C,1984,0.00836023
MUS,4F,1984,0.4049215628
MUS,6A,1984,1.93231
MUS,6B,1984,5.4588329873
MUS,6C,1984,0.00333401
MYT,6A,1984,0.0897171
MYT,6B,1984,0.30731686
MYT,6C,1984,0.000535956
REU,1A1a,1984,0.003010925
REU,1A1bc,1984,
REU,1A2,1984,0.13586829105999998
REU,1A3a,1984,0.00022514104999999998
REU,1A3b,1984,0.0052872664629
REU,1A3c,1984,3.29684e-05
REU,1A3d,1984,4.60024e-05
REU,1A4,1984,1.2448860730949998
REU,1A5,1984,1.59073e-06
REU,1B1,1984,0.2666273
REU,1B2,1984,0.009745376
REU,4A,1984,1.0788149999999999
REU,4B,1984,0.17944140340000003
REU,4C,1984,
REU,4F,1984,0.1829706985
REU,6A,1984,1.94881
REU,6B,1984,1.4884542800000002
REU,6C,1984,0.0247504
RWA,1A1a,1984,0.002918011
RWA,1A1bc,1984,
RWA,1A2,1984,0.11824330172999999
RWA,1A3a,1984,0.00018560435
RWA,1A3b,1984,0.07012187397
RWA,1A3c,1984,2.7178799999999998e-05
RWA,1A3d,1984,3.7924e-05
RWA,1A4,1984,26.156818952899997
RWA,1A5,1984,1.64393e-05
RWA,1B1,1984,0.5253909999999999
RWA,1B2,1984,0.0071921114
RWA,4A,1984,26.167084000000003
RWA,4B,1984,0.943261219
RWA,4C,1984,0.45725340000000003
RWA,4F,1984,0.43000058899999993
RWA,6A,1984,1.06656
RWA,6B,1984,27.304929754
RWA,6C,1984,0.16796
SDN,1A1a,1984,0.0063459558
SDN,1A1bc,1984,0.000144
SDN,1A2,1984,1.134496
SDN,1A3b,1984,0.29727782
SDN,1A3c,1984,
SDN,1A3d,1984,
SDN,1A4,1984,35.944525
SDN,1B1,1984,175.405
